Name,S1_Ct_Cp13,S2_A_Ct_Cp13,S2_B_Ct_Cp13,S3_Ct_Cp13,S4_A_Ct_Cp13,S4_B_Ct_Cp13,S1_LI_Cp13,S2_LI_Cp13,S3_LI_Cp13,S3_A_LI_Cp13,S3_B_LI_Cp13
CpCp13_RS09130,5.298706,4.291211,8.527632,5.268282,3.235775,3.402395,13.925028,5.543413,9.851162,14.729597,6.885331
CpCp13_RS09135,4.793692,2.064076,1.777446,2.514462,3.447162,1.89113,5.665014,2.888586,1.642652,6.14029,2.266003
CpCp13_RS09140,9.523759,5.677216,2.556258,4.248471,4.364827,4.20712,21.725909,3.738832,0.996638,3.193258,4.032867
CpCp13_RS09145,37.80462,7.798632,6.137975,8.262825,8.494108,13.397243,113.412744,11.089879,8.258485,16.83846,15.742233
CpCp13_RS09150,13.120702,6.748904,6.209092,6.244198,2.827218,4.16192,19.525543,6.90197,3.098638,6.618754,7.409143
CpCp13_RS09155,1.228385,1.027616,1.264165,0.984724,1.279153,0.588446,2.014551,0.616331,1.752443,0.935814,1.208729
CpCp13_RS09160,1.780425,1.895639,1.13361,1.20579,0.516173,0.814128,1.445201,1.65804,0,1.510504,1.560815
CpCp13_RS09165,3.128787,1.455478,0.86015,1.108992,1.305522,0.539294,3.481194,1.078348,0.51102,1.091549,1.644862
CpCp13_RS09170,14.259815,5.926106,6.013838,9.678206,5.281029,2.467985,37.238925,6.534139,5.895208,8.585648,6.210131
CpCp13_RS09175,4.747623,4.808936,4.169896,5.318313,4.255707,3.700353,12.526344,3.785568,4.933358,5.268876,4.784447
CpCp13_RS09180,8.903884,6.052007,6.97848,6.281397,3.718406,4.531904,8.83353,6.29785,2.77867,10.386767,6.473708
CpCp13_RS09185,14.759592,10.803859,9.229732,9.460415,5.883669,6.186637,18.04223,5.939817,6.909126,12.29836,5.083196
CpCp13_RS09190,0.635301,0.55804,0,0.129077,0.810408,0.319552,0.661795,1.301589,0,1.18577,0.510527
CpCp13_RS09195,2.115296,1.259694,0.602647,1.505424,1.372032,1.683129,1.814029,0.734536,0.626563,2.007526,1.498172
CpCp13_RS09200,10.258464,16.316032,7.096105,18.012111,9.693318,8.493714,22.9934,6.746286,22.13313,18.910725,19.133502
CpCp13_RS09205,5.162757,0.828292,0.594392,1.05373,1.052518,0.474306,2.17508,1.255755,1.23596,1.320017,1.742869
CpCp13_RS09210,3.689175,16.202613,11.627183,14.990927,0,17.009918,17.842621,26.454001,16.118134,17.21433,38.540016
CpCp13_RS09215,14.248995,15.171066,0,19.300218,41.310024,8.68744,11.566151,21.231253,22.637948,48.355115,29.146666
CpCp13_RS09220,22.059889,14.353419,10.30018,11.620019,7.816723,20.548073,58.361552,25.108738,0,22.874504,59.091002
CpCp13_RS09225,16.323788,1.862156,2.375653,2.153622,1.352148,0.710887,7.88708,2.171672,1.852447,3.956864,3.747936
CpCp13_RS09230,3.85903,0.610761,0.438289,1.059536,0.332614,2.623059,1.55211,0.427367,0,0.973346,0
CpCp13_RS09235,11.224813,0.297428,1.422917,0.687963,0.323952,0.681267,2.645458,0.520297,0.443815,0.947999,0.244894
CpCp13_RS09240,37.780843,1.077474,1.030944,1.329196,1.955937,0,2.373069,0,0,1.144753,0.197147
CpCp13_RS09245,7.879319,0.427228,0.272519,0.790556,0.465328,0.081548,0.940942,0.498239,0,0,0.547194
CpCp13_RS09250,12.220702,0,0.345823,1.003206,1.574653,0.827868,0.367398,1.011614,0,0,0
CpCp13_RS09255,4.960491,13.038679,14.13376,11.032852,11.684744,10.963273,25.165714,12.47268,10.836278,30.511308,20.74659
CpCp13_RS09260,0.579319,0.848111,0.946733,1.24242,0,0.485655,1.436854,0.989079,1.687377,5.406408,0.46554
CpCp13_RS09265,1.407841,0.603234,0.865775,0.651142,0.657029,0.230287,2.452771,0.2814,0,0,0.662247
CpCp13_RS09270,17.074099,39.564987,39.44151,47.425745,29.082712,26.004388,67.459573,69.280055,83.758413,99.394257,96.60675
CpCp13_RS09275,2.09429,1.509413,1.083172,1.221967,1.027513,0.864338,3.548144,1.056179,1.689236,3.006868,0.828539
CpCp13_RS09280,1.61188,0.471951,0.903141,0.218329,0.51404,1.081018,2.398715,1.651189,1.408472,1.504262,0.777183
CpCp13_RS09285,1.341528,0.302149,0.867302,0.698883,0,0.69208,1.07498,0.422844,0.90172,0,0.165854
CpCp13_RS09290,43.294158,0,5.161241,6.238489,17.625709,6.17777,32.899456,3.774466,0,0,0
CpCp13_RS09295,2.41475,0.543868,0.520381,0.628994,0,0,2.764234,0.38056,1.623096,1.733483,5.672201
CpCp13_RS09300,4.411031,2.583061,2.471513,5.974727,2.813416,1.479144,6.564266,7.229765,0,8.233054,1.41788
CpCp13_RS09305,2.998681,2.309262,2.370649,2.069799,2.3056,1.790692,6.308601,1.043574,1.722916,1.993433,1.293995
CpCp13_RS09310,117.394691,30.950642,33.472221,35.643814,22.078197,28.581995,175.143762,46.669405,35.776262,45.156575,48.096348
CpCp13_RS09315,10.406362,6.1322,7.609263,7.357968,6.261623,5.706179,18.505526,6.436312,3.431378,5.497119,7.67881
CpCp13_RS09320,10.097685,6.885134,4.650214,7.681761,4.411262,2.783047,14.203457,2.55056,2.417377,6.454459,10.448792
CpCp13_RS09325,16.647137,10.959759,4.967274,10.406997,15.706765,8.918399,30.490338,7.265231,22.379054,12.869799,10.448792
CpCp13_RS09330,19.698784,4.568489,5.464001,5.125046,2.239157,6.54016,29.721043,2.397526,4.771903,8.008692,5.767733
CpCp13_RS09335,9.751873,4.953081,4.181634,5.323988,1.586704,2.669453,14.95648,4.077426,2.608548,7.429214,4.158193
CpCp13_RS09340,46.316433,7.90879,4.729533,5.192086,4.053689,4.462227,75.782796,18.066899,6.941959,16.681686,16.08816
CpCp13_RS09345,5.121782,1.999514,2.793222,2.034982,1.65515,1.694579,14.390277,2.742269,2.864287,1.784468,2.809759
CpCp13_RS09350,0.364556,1.423205,0.595763,0.740685,0,0.509358,1.717958,0.497929,0.530919,0,0.781218
CpCp13_RS09355,0.881818,0.303756,0.581277,0.21078,0.330845,0.347881,3.550864,1.487827,0,0.968169,1.000416
CpCp13_RS09360,2.30424,0.722862,0.345823,0.780271,0.524884,0.827868,13.348801,1.686024,1.438187,1.535998,1.454895
CpCp13_RS09365,9.947891,2.582689,4.736383,2.389546,3.594403,2.711373,28.805679,3.112367,1.284611,3.201282,3.229149
CpCp13_RS09370,2.77974,1.334255,3.702244,2.901016,2.615837,2.444919,4.340106,2.987572,2.389137,3.402163,1.318306
CpCp13_RS09375,5.352723,3.797147,2.956402,3.788727,3.243744,3.410774,8.89276,2.969557,6.221516,8.543111,8.58245
CpCp13_RS09380,1.310736,1.535111,0.293764,1.917418,0.334402,0.703243,0.780227,0.214832,2.748792,0.978579,0.168529
CpCp13_RS09385,0.677821,0.512162,0.857579,0.88849,0.418378,0.439921,0.520618,0.358375,0.382119,0.408107,0.702834
CpCp13_RS09390,0,0,0.146096,0.353179,0.332614,0.174871,0.155211,1.068416,0,0,0.502883
CpCp13_RS09395,9.193864,20.383926,16.749322,23.934349,15.931026,20.137276,19.692342,16.9852,11.60934,20.334183,27.67364
CpCp13_RS09400,0.115407,0,0,0,0,0,0,0.472885,0,0,0.185482
CpCp13_RS09405,1.724821,2.5251,3.159456,2.471049,1.904045,1.001045,3.75146,3.669683,2.898386,5.57191,4.158193
CpCp13_RS10795,1.874025,1.829021,4.37509,1.128161,1.992132,0.349119,4.338175,0.853212,0,1.943228,2.677271
CpCp13_RS10800,14.384823,9.675787,12.253159,17.509447,11.158587,8.473961,11.281931,15.133887,5.095767,23.583434,12.809316
CpCp13_RS10880,1.278934,0.468083,0,0.216539,0.509826,0,1.427432,0.655062,0,0,0
CpCp13_RS09415,1.315502,1.507199,2.002933,2.479086,1.094407,1.822039,4.17067,2.929529,1.499341,4.270164,4.504318
CpCp13_RS09420,1.324328,2.820055,2.866914,2.038408,3.071545,1.211141,7.345696,4.439864,2.104014,3.370662,3.869923
CpCp13_RS09425,0.689322,1.187237,1.079169,2.910897,1.293114,1.22373,3.137779,2.741454,3.543141,3.4057,3.062952
CpCp13_RS09430,72.722514,5.165377,2.745729,2.32317,3.125567,2.793535,30.191269,3.413563,1.712815,1.829304,0.945117
CpCp13_RS09435,0,0,0,0,0,0,4.527914,0,0,0,0
CpCp13_RS09440,0.034581,0,0.484397,0.09368,0,0,0.205847,0,0,0,0.111157
CpCp13_RS09445,6.637207,0.217134,0.831027,1.456493,0.945989,0.621688,3.090056,0.303869,1.944013,1.38415,1.668628
CpCp13_RS09450,11.292853,1.885579,2.190755,2.211865,3.080601,1.54249,7.18766,1.036666,1.205838,3.434259,2.513625
CpCp13_RS09455,0.568859,0.475884,0,0.220148,0.518323,0,1.209352,0,0,0,0
CpCp13_RS09460,0.656692,0.576829,0.091987,0.266846,0,0.770726,2.443136,0.538165,0,0,0.738803
CpCp13_RS09465,12.428858,5.598639,5.89255,8.805921,4.878337,7.694305,17.642316,10.185569,10.025006,7.137872,14.136601
CpCp13_RS09470,27.392205,5.637865,3.741275,6.01551,4.555962,4.061564,25.327073,2.545145,2.17102,2.89834,5.790095
CpCp13_RS09475,20.020892,12.113418,10.969396,16.711236,14.607292,17.341332,14.512228,8.173385,19.366489,24.820327,17.810441
CpCp13_RS09480,21.886307,9.950308,9.727578,15.73558,20.968532,19.818665,20.778872,8.097706,10.006019,22.40724,19.472749
CpCp13_RS09485,2.799451,0.954952,0.715742,1.052882,1.248136,0.656203,5.30659,1.403234,1.329962,1.521871,1.153211
CpCp13_RS09490,15.254327,10.846971,6.562906,7.305471,6.602106,3.288348,37.131846,12.501068,6.664669,12.202172,11.207643
CpCp13_RS09495,24.96293,19.399685,23.790627,20.034524,13.987288,12.360589,69.436499,24.472358,31.801814,27.868438,19.797711
CpCp13_RS09500,8.989598,7.234467,6.92205,7.583536,5.364855,4.142689,10.483227,7.970213,3.674935,6.868518,8.111192
CpCp13_RS09505,0.280629,1.232506,0.393094,0.760223,0,0.470515,1.879281,0.287473,1.22608,0,0.451027
CpCp13_RS09510,0.296895,0.802428,0.51185,0.37121,0.291329,0.229748,1.427432,0.374321,0,0.426266,0.440464
CpCp13_RS09515,0.587462,0.917367,0.109719,0.848763,0,0.656643,0.932513,0.320954,0,0,0.629445
CpCp13_RS09520,0.956761,1.61856,1.727355,1.065542,0.271216,0.855544,1.328881,0.609836,1.857832,1.19051,0.683424
CpCp13_RS09525,1.272922,1.895114,4.049647,3.38989,0.68804,2.459794,2.632749,3.270961,4.147514,2.416138,5.131929
CpCp13_RS10885,1.367996,0,0,1.852947,0,0,12.214684,0,0,0,0
CpCp13_RS09530,1.108167,1.297866,0.310455,1.200807,0,0,3.298234,1.816308,0,0,0.712418
CpCp13_RS09535,0.545136,0.638453,0.373317,0.984513,1.313515,0.609332,1.189822,0.645297,0.423416,1.130532,0.467275
CpCp13_RS09540,5.449576,2.519387,3.615883,5.147579,2.744064,3.606706,12.378077,4.701032,3.759377,2.676702,1.382928
CpCp13_RS09545,8.76179,10.801742,19.378638,7.495463,14.706291,15.463562,35.685242,15.116572,16.118134,51.64299,45.951558
CpCp13_RS09550,0.616498,0,0.471035,1.062784,0.714929,0.751742,2.001687,0.918592,1.958909,1.046067,0.180152
CpCp13_RS09555,0.357211,0.62754,0.90066,0.096768,0.227834,0.119783,0.6379,0.292738,0.624268,1.333449,0.459288
CpCp13_RS09560,2.111626,0.899309,0.645354,0.780052,0.489754,0.128743,2.171121,1.258544,1.34193,1.433195,1.604342
CpCp13_RS09565,4.829499,1.903537,2.992191,3.270771,3.258032,2.647207,15.065075,2.663918,4.869289,1.733483,3.88098
CpCp13_RS09570,9.91174,7.021243,8.061641,9.09464,9.176871,6.432944,22.363106,7.860742,5.587708,20.887051,12.076063
CpCp13_RS09575,4.534311,5.455998,5.742422,3.197054,3.565536,3.332565,18.671784,4.58126,5.427551,9.274687,9.184289
CpCp13_RS09580,17.194093,7.513962,10.424739,11.992274,13.912887,17.210946,58.430813,8.412373,8.969742,14.369663,14.848283
CpCp13_RS09585,1.521853,1.876176,1.290267,2.576681,1.788056,1.410096,4.589082,1.394865,1.749744,0.747498,1.480424
CpCp13_RS09590,4.611469,10.801742,7.751455,10.618573,2.941258,7.731781,5.490037,1.889572,0,0,5.929233
CpCp13_RS09595,14.886479,3.113354,16.383979,6.481186,6.782001,3.565613,20.570903,10.892512,0,0,18.798619
CpCp13_RS09600,0.031057,0,0,0,0,0,0.092435,0,0,0,0.798634
CpCp13_RS10815,0,0,0,0,0,0,21.779998,0,0,0,0
CpCp13_RS09605,1.197086,3.248551,1.881318,1.898282,0.558672,1.174879,3.215284,2.632015,1.530764,4.359658,3.847908
CpCp13_RS09610,0.820251,0.800553,0.765981,1.296199,1.01727,0.764037,2.373495,0.933616,0.398189,0.42527,1.684502
CpCp13_RS09615,1.851005,2.281963,3.22054,3.694792,2.05051,3.005468,4.900233,2.275375,2.724078,1.818339,3.507287
CpCp13_RS09620,2.176038,1.887805,0.903141,1.855793,1.028079,0.270255,6.716403,2.311664,0,6.017049,1.813427
CpCp13_RS09625,2.525665,2.054177,2.358562,1.995586,5.817153,1.411545,5.011417,1.437366,1.22608,3.928397,5.863351
CpCp13_RS09630,72.363504,100.893886,48.268414,42.006915,0,0,143.583445,112.957314,60.220701,0,55.382121
CpCp13_RS09635,1.326034,2.426605,1.702663,1.609014,1.938206,0.833731,3.124446,0.565988,0.482791,3.093752,1.154399
CpCp13_RS09640,11.039857,9.158528,7.474341,10.467415,7.628154,6.47846,27.107747,9.801208,0,6.868518,9.167336
CpCp13_RS09645,74.001924,3076.776223,3026.83398,2636.190239,3209.562351,4342.615202,154.176113,3396.136283,2586.535957,3729.302813,2616.585823
CpCp13_RS09650,0.921437,1.798618,0.430236,1.0054,1.795766,0.343315,2.133031,1.363423,0.89462,2.388658,1.645479
CpCp13_RS09655,7.577889,3.516088,4.176307,4.627315,3.697593,4.373992,22.245921,2.714821,6.513061,4.637343,4.592144
CpCp13_RS09660,0.641127,2.371188,1.701592,1.508281,0.430441,0.452606,1.707321,0.829594,0,0.629812,2.494694
CpCp13_RS09665,96.859396,0,28.070991,36.191929,0,0,168.993001,0,0,0,0
CpCp13_RS09670,1.38758,0.909152,0.489314,0.368009,0.247557,0.097614,1.299603,0.1988,0,0.724441,0.062381
CpCp13_RS09675,2.290476,1.829021,2.333381,2.256321,1.328088,1.512848,5.577654,2.986243,2.42598,4.5342,2.454165
CpCp13_RS09680,1.118049,0.363733,0.696051,0.673064,0.198085,0.312428,1.663822,0.509029,2.713776,0.579668,0.798634
CpCp13_RS10820,0.353695,0.88766,0.353886,0.718618,0.805684,0.084717,0.451157,0.31056,0.441516,1.886173,0.974499
CpCp13_RS09685,2.054743,0.763961,0.091371,0.751007,0.208023,0.546836,6.697951,0.133641,0,4.869986,1.99191
CpCp13_RS09690,0.563692,0,0.631676,0.229056,0,0.189022,1.509943,1.385853,0,0,0.181193
CpCp13_RS09695,16.480482,19.323241,18.695354,24.744804,18.224599,18.421243,65.236443,16.769088,23.195855,26.493783,27.909533
CpCp13_RS09700,2.56335,6.200092,4.839544,5.359032,3.554217,1.308032,4.809767,3.425038,2.921573,4.16036,1.612099
CpCp13_RS09705,5.979251,2.084165,3.190658,3.470947,2.724035,1.670844,13.135155,2.041689,0,5.314328,2.516862
CpCp13_RS09710,2.918174,1.874696,2.069697,2.451648,1.806278,1.362533,6.19335,2.01812,1.506282,2.527996,1.464414
CpCp13_RS09715,3.141053,2.352686,1.94412,1.33573,1.397726,0.24495,4.783057,2.394533,2.553185,2.726827,1.878435
CpCp13_RS09720,8.864959,0,4.967061,3.202016,0,7.927126,10.553895,1.21082,5.164176,0,5.699097
CpCp13_RS09725,1.151796,0,0,0.832056,0.979509,0.257487,3.885163,0.314636,0,1.433195,0
CpCp13_RS09730,2.08437,0.871849,0.417099,0.604987,0,0.748873,3.10185,0.915086,0,1.389433,2.871424
CpCp13_RS09735,21.73339,5.011622,4.984481,6.375649,7.038662,6.192761,48.396438,6.090713,5.51028,13.451509,12.596465
CpCp13_RS09740,10.096282,3.249334,3.877332,4.336729,3.620466,2.951413,28.872595,4.965446,4.235549,7.380625,6.457886
CpCp13_RS09745,14.4357,15.428293,17.171111,18.685735,13.303306,16.626484,35.831318,22.940683,17.58608,33.124814,29.11155
CpCp13_RS09750,21.359192,13.392142,11.604958,12.565971,6.880397,8.247546,44.435672,7.602775,11.311401,14.496828,14.14748
CpCp13_RS09755,24.012677,11.052796,13.806885,19.884338,9.363259,9.142158,44.941093,6.874627,9.16264,25.443059,15.841717
CpCp13_RS09760,25.212584,9.246719,7.632101,11.328614,6.751114,7.564241,46.273866,6.470193,6.974693,15.545828,9.091565
CpCp13_RS09765,0.698344,1.314463,1.187826,1.081034,1.27261,0.501803,3.488873,1.021963,0.43587,4.18962,2.405093
CpCp13_RS09770,10.279002,11.024346,9.282473,14.789867,12.007489,7.322959,27.007313,20.827931,17.766324,36.543699,31.83049
CpCp13_RS09775,6.921241,3.537547,3.14301,5.844638,4.183282,4.630201,22.654487,3.889792,3.016374,9.3424,6.269275
CpCp13_RS09780,7.433805,7.021244,5.822296,7.091654,3.568783,4.690688,11.657364,4.585433,4.889245,10.443526,6.680375
CpCp13_RS10890,10.205449,11.288418,8.577211,11.21219,8.678901,7.604837,28.349469,12.080559,11.890123,19.048158,19.682608
CpCp13_RS09790,2.484126,4.6196,3.667746,4.024048,1.81993,2.701615,4.545999,1.581845,1.173323,1.25312,3.830624
CpCp13_RS09795,0.924974,0.773796,0.962493,1.431857,0.16856,1.329301,3.146283,1.516051,0,4.439408,3.228082
CpCp13_RS09800,6.803633,2.656098,1.588372,2.150283,0,1.140725,8.437342,1.393911,1.981687,6.349386,1.457971
CpCp13_RS09805,0.473692,0.180906,0.086547,0.404496,0.656798,0.587026,2.145419,0.548536,0.179963,0.76881,0.761316
CpCp13_RS09810,11.509278,6.25544,4.344171,4.5741,3.956107,3.350965,15.486547,4.800701,8.430924,10.290642,7.421227
CpCp13_RS09815,7.691986,8.245268,8.400537,9.041373,7.317505,10.404799,16.219549,14.103096,10.480688,18.98025,19.528625
CpCp13_RS09820,8.856923,5.060035,5.792533,7.565847,5.511285,4.449792,15.614423,6.32259,4.85388,11.519983,8.134186
CpCp13_RS09825,0.720309,0,0.776137,0.150101,0.353402,0.1858,2.803499,0.908154,0.968324,0,0.178104
CpCp13_RS09830,1.030387,0.861979,0.412377,0.548293,0.234712,0.246798,2.080999,1.206303,0,0.686852,2.484052
CpCp13_RS09835,0.535397,0.447891,0,0.414396,0.243917,0,0.682928,1.41031,0.668334,2.141362,1.966831
CpCp13_RS09840,1.858283,5.29652,4.376729,5.546394,3.356427,2.5918,2.398311,2.425828,1.149579,3.069405,3.013058
CpCp13_RS09845,3.68183,0.874073,1.25449,2.08916,0,0.333682,7.552282,2.650327,0.869516,2.785955,1.759235
CpCp13_RS09850,42.615687,8.280386,14.206403,8.519729,8.396837,9.319727,54.275734,7.392373,6.817004,10.010865,13.165478
CpCp13_RS09855,30.384175,12.370167,11.187421,11.91543,9.228307,8.927221,39.87633,7.470037,8.597112,12.422439,8.7435
CpCp13_RS09860,1.838925,0.326321,0.312229,2.1889,0.355422,0.373723,1.492686,0.685008,0,1.04009,0.537366
CpCp13_RS09865,4.418818,0.892283,1.600782,2.321874,0.728892,0.894162,6.68923,2.029156,0,2.843996,2.081595
CpCp13_RS09870,15.956927,0,7.450591,2.401512,1.884731,2.972672,13.192369,3.63246,0,0,0.949849
CpCp13_RS09875,2.315193,0.821671,0.982734,0.760223,0.894947,0.470515,2.714517,2.012312,1.22608,1.309466,0.67654
CpCp13_RS09880,0.260436,0.762545,0.364807,0.411553,0,0.436658,0.258378,0.177858,0.758569,0,0.976668
CpCp13_RS09885,0.357569,0.380707,0.091067,0.220148,0,2.289056,0.386993,0,0.568084,0,0.835903
CpCp13_RS09890,0.171085,0,0.479298,0.15449,0,0,1.188136,0.233677,0.996638,0,0
CpCp13_RS09895,0.76319,0.99315,0.950261,1.033739,0.360573,0.473925,0.925417,0.579113,1.975943,2.110327,1.090309
CpCp13_RS09900,4.441778,3.324671,1.871233,3.030805,2.130096,1.791825,993.391842,250.152859,252.135771,388.341786,373.3654
CpCp13_RS09905,2.062896,0.998359,1.528392,2.517077,1.848565,2.000923,593.580577,241.219647,331.613881,460.130679,453.371626
CpCp13_RS09910,0.804585,1.43965,0.563514,1.422805,1.853134,0.299778,3.658545,1.465257,1.562339,2.50289,1.364968
CpCp13_RS09915,10.634396,5.94317,6.057377,8.307849,5.62885,2.811381,31.651104,3.616178,8.482698,16.472012,9.077684
CpCp13_RS09920,0.496911,0.727466,1.218089,1.261995,0,0.416571,1.478953,1.527087,1.08551,1.159336,0.798634
CpCp13_RS09925,0.666277,0.886741,0.509068,0.984513,0.386328,0.710887,2.253452,1.737338,1.587812,0.565266,1.265537
CpCp13_RS09930,0.395346,0.771704,0,0.178498,0,0.441903,0.784445,0,0,0,0.847199
CpCp13_RS09935,0.084554,0.330093,0,0.19088,0.179765,0,0.167771,0.346463,0.492558,0,0.090596
CpCp13_RS09940,33.589786,13.66642,8.873164,7.620509,5.316136,5.869374,70.452527,14.514938,16.751185,23.33535,25.854063
CpCp13_RS09945,4.532561,0.402156,3.270705,2.883629,0.876039,0.460575,29.637649,5.346596,2.400354,8.972607,4.194233
CpCp13_RS09950,19.421104,21.777755,15.049156,25.970004,6.325301,13.85627,4.673429,4.740871,2.888561,9.255037,5.578592
CpCp13_RS09955,1.567265,1.019752,0,0.117936,0,0,21.250048,3.567747,4.564958,6.500562,2.239027
CpCp13_RS09960,0.486075,0,0.085109,0.246895,0,0.101872,2.531728,0.497929,2.123677,0,0.683566
CpCp13_RS09965,1.134916,0.246147,1.177586,0.227739,0.536196,0.281903,3.252741,1.205653,0,0,0.135114
CpCp13_RS09970,1.563277,1.162465,0.556132,0.941091,1.107867,1.497746,3.10185,2.135202,0.433652,1.852577,2.153568
CpCp13_RS09980,0.810772,2.373903,3.407081,0.549094,0,0,2.413096,6.644351,0,0,2.60614
CpCp13_RS09985,0.342633,0.771704,0.959892,0.963891,1.176734,0.883805,1.412001,1.079967,1.381825,1.475803,1.355519
CpCp13_RS09990,0.912847,2.346827,0.935617,1.86975,1.420064,0.970572,2.584369,1.185991,0.389098,4.15561,1.646043
CpCp13_RS09995,17.522898,6.692123,7.256877,6.914024,6.802993,5.62045,20.181067,9.365337,6.657231,7.10999,6.85702
CpCp13_RS10000,23.512374,16.617324,32.935118,16.472812,15.513637,14.953108,16.891669,14.949789,7.084578,7.566401,9.121491
CpCp13_RS10005,15.678012,15.374723,19.96462,15.850658,13.875115,23.393647,103.818248,54.71278,38.017908,61.605325,81.018326
CpCp13_RS10010,1.195216,3.022329,1.978608,1.986851,1.905813,1.457417,8.650743,4.340925,5.696661,4.563069,5.41358
CpCp13_RS10015,0.722361,1.586281,2.023704,3.30222,1.727744,1.816711,1.881215,1.479955,3.15602,8.426654,3.773175
CpCp13_RS10020,1.556637,3.217246,3.719625,2.914636,2.044092,1.535249,4.905542,4.502397,0.800118,5.981738,4.12065
CpCp13_RS10025,1.054257,4.115756,3.363724,2.57831,2.054615,1.276608,1.917532,3.359897,2.047148,2.186375,3.859464
CpCp13_RS10030,3.018437,5.438677,7.58889,4.717458,1.480924,2.854832,6.680232,7.611195,2.70516,11.556554,7.463423
CpCp13_RS10035,1.883885,7.138264,3.880683,8.0304,7.068044,4.2734,4.287704,4.54077,0.968324,11.375983,3.740193
CpCp13_RS10040,781.900493,222.477989,171.669659,162.680265,226.684955,184.932657,922.842034,125.54369,85.671488,91.498015,70.909202
CpCp13_RS10045,46.961787,21.579269,18.255303,25.322095,25.510104,26.673001,108.206384,36.460078,44.766041,46.971802,42.758191
CpCp13_RS10050,0.55725,0.466172,0,0.485224,0.761618,0.133473,1.184672,0.163097,0,0,0.127944
CpCp13_RS10060,24990.317382,41328.56601,41750.825191,27816.806578,26680.588434,30841.619709,39723.625037,32912.574314,30644.086251,48066.082348,48083.018128
CpCp13_RS10065,4.434294,1950.57482,395.181647,102.352958,513.52512,151.244187,6.164261,927.388779,184.926192,604.04601,279.285665
CpCp13_RS10075,0.693954,1.283283,0.204644,0.692601,0.698863,0.4899,0.869647,0.299317,0.638296,0.681707,0
CpCp13_RS10080,0.464375,1.087735,0.520381,0.691894,0.592369,0.155718,0.967482,0.19028,0,0,0.149268
CpCp13_RS10085,1.857499,0,0,1.257988,0,0,3.455291,0,0,0,1.492684
CpCp13_RS10090,8.15236,1.510744,2.023704,1.572486,1.810018,1.124631,3.455292,0.739977,0.90172,1.444569,1.409758
